0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,condition,sampleID,targetID,status,unknown
-1528,-918,5,419,1116,1796,2450,2713,3366,3909,4852,5440,5835,5997,6800,7132,7474,8093,8523,9211,9586,10057,10041,10825,11235,11882,12196,12701,12270,13250,13775,14493,14245,14597,15779,15877,15557,16045,17024,17354,17565,17122,18112,18474,18085,18921,19550,19903,20160,19846,20373,20830,20906,21561,21816,22134,22383,22938,22895,23025,23368,24080,24609,24579,24759,25320,25365,25580,26330,26209,26902,27069,27714,27620,28311,29137,29002,29454,29865,30579,31200,31145,31776,32087,32918,33329,34020,35139,35545,36545,37505,38409,38784,40041,40946,42054,43818,45208,47058,48328,49548,52321,54086,56039,58792,61849,64214,66949,70021,72902,77010,79959,84395,87575,92194,97365,103129,108581,116155,123123,132162,140460,148346,157233,166367,175530,184615,192920,201952,210673,219496,226966,234288,241462,249486,255856,262447,268177,273367,278712,282924,288063,291770,295079,298536,301092,304255,306418,308524,310488,313105,314572,315648,317624,318996,320379,321104,321165,322407,322797,324777,325536,327240,328473,329575,329910,331526,331212,331981,333887,334947,336335,337827,338477,339059,339501,340877,340646,341887,343401,ConditionC,known15,m17,absent,N
-2275,-2105,-1580,-746,-422,-609,800,1012,1753,2677,3060,3659,4618,4957,5328,5859,6988,7120,7777,7537,8262,9301,9936,10037,10743,11613,11826,12383,12677,13070,13880,14610,14521,15485,15319,16565,17086,17230,17470,17722,18639,18862,19507,19902,20528,20631,21282,20980,22522,22704,23073,22839,23092,23697,24463,24889,24776,25043,25819,26184,25606,26592,26954,27176,27768,27624,28110,28533,28588,28879,29206,29288,29409,30104,30280,30414,30945,31226,32042,31933,31912,32641,32576,33278,33742,33952,34202,34937,35417,35616,36715,37296,36971,38849,38187,39433,40064,40429,41058,41038,42004,42488,43866,44159,45317,45661,46515,47103,48476,49085,50324,51379,51745,52642,53626,54975,56432,56639,57894,60322,61421,63201,66342,69599,72551,77066,81831,86992,93215,98606,104475,111632,118007,124465,131930,138958,146792,154063,161583,169126,177314,184334,192683,199858,207699,215128,222205,229510,236183,242786,249071,256301,262530,268521,273815,279437,282770,288010,291663,295017,299439,302827,306576,309192,312899,315569,317648,320325,322302,324808,325962,329433,332267,333053,334825,336691,337435,339100,341239,342935,ConditionC,known15,m18,absent,N
3764,4930,5268,5384,6491,6926,7408,7770,8385,9894,9694,10415,11090,10997,12028,11643,12416,13294,13572,14267,14571,15349,15588,15131,16247,16841,16781,17925,18012,18693,18676,18186,19721,19464,20369,20723,21578,21748,21810,22205,22722,22774,23478,23590,24088,24662,24509,25119,25020,25942,25793,26925,26763,27955,27154,27716,28474,28967,30482,29866,30838,30558,32276,32520,33358,33689,34462,34546,35755,36333,37876,38379,39551,41046,42718,43332,45318,46831,48817,50608,53372,54947,57707,60699,63874,67334,70659,75325,79201,84015,88657,95055,100849,107650,114636,121996,131066,139857,150121,160767,172421,186240,201277,216264,234104,251608,269134,284972,301157,315997,330341,342167,353485,362741,370392,377063,383357,388203,392655,396958,400976,404638,407407,410749,414415,416749,419013,421740,423829,426802,429693,431575,433057,434935,436335,438328,440571,442228,443945,446475,447508,449445,450897,452474,454121,456944,457919,459968,461526,462171,464692,466048,467491,469144,470537,470334,473138,473931,475400,476445,478164,478118,479743,481681,481758,482868,484331,485795,487059,487548,489136,489775,490497,490653,492286,492390,492529,494285,494937,495934,ConditionC,known15,m19,absent,N
3065,3145,3327,3341,3756,3893,3889,4142,4283,4495,4467,4687,4752,5002,4845,5114,5548,5243,6145,5503,5781,5655,6246,6038,6438,6394,6605,6955,6847,6796,6410,7009,6943,6690,7449,7004,7491,7901,7554,7319,8136,7912,8109,8165,8128,8288,8788,8925,9075,9412,9568,9977,9984,10185,10392,11514,11427,12212,12491,12514,13600,14149,14920,15354,16400,17186,17963,19186,20285,21841,23282,25009,26841,28781,30732,33271,36291,39133,42669,45889,50472,55175,60219,66075,71468,78828,86302,95113,103864,114371,125801,138114,152195,167509,184303,203396,223211,245639,269822,295950,324900,356586,391358,424943,462142,500717,542266,583780,623818,667314,706695,741816,776029,803858,829737,849344,864874,878911,891146,899918,908034,913655,920634,927383,931335,937026,940156,944795,947914,951650,952916,957955,960331,963443,966600,970093,972066,975994,977155,978844,978710,983583,984390,985567,987640,987587,990444,992765,994610,994840,995441,998528,998632,998383,1002309,1002639,1002888,1004103,1004992,1006659,1009429,1008185,1012138,1012403,1013027,1011507,1015112,1015868,1018815,1017772,1019118,1022110,1020830,1022101,1023943,1022553,1023016,1023407,1025269,1028517,ConditionC,known15,m20,absent,N
-1016,-770,-32,571,1450,2202,2596,3408,3794,4374,4769,5284,5854,6152,6397,6644,7337,8032,8782,8818,9301,10473,10504,10761,11294,11105,12128,12326,12636,12787,13437,13738,14469,14591,15040,15436,15751,16023,17001,16974,17153,17852,17725,17869,18343,18523,19191,19743,19599,20220,20308,20783,20984,21426,21808,21510,22311,22416,22912,23154,23471,23652,24291,24210,24743,24510,25713,25703,26049,26135,26324,26811,26862,27818,28474,28646,29150,29339,29508,30208,30565,30890,31793,32211,32835,34048,34375,34812,36079,36622,37631,38647,39423,40830,41781,43065,44614,45959,47432,49266,51351,53637,55515,58220,60301,62615,65259,68345,71326,74624,77811,81869,85690,90004,93511,98063,102202,106900,111674,116518,122333,128065,133847,140585,147453,155525,163762,173618,183035,192993,203190,213580,223979,235122,245927,256778,267391,277768,289167,299158,309202,318913,327405,335651,344093,351466,357958,364256,370312,375106,380894,385198,390206,394931,397780,399938,404970,405833,409306,413070,414824,417720,419492,421718,424550,424633,429581,430045,430997,434616,435201,437023,438139,439708,442387,443886,445051,447273,447478,448423,ConditionC,known15,m21,absent,N
-960,-622,-366,-701,-11,-118,404,412,612,780,907,533,1078,1262,1403,1542,1714,1497,1862,1759,2129,1693,2247,2513,2390,2550,2519,2670,2891,2980,3384,3225,3087,2802,3251,3458,3492,3730,3871,3914,4049,4186,4478,4188,4528,5099,5082,5614,5683,5731,6071,6141,6866,7134,7256,7890,8184,8849,9160,9776,10350,10968,11871,12854,13725,15214,16299,17887,19122,20927,22615,24621,27134,29727,32834,35471,39089,42944,47381,52345,57899,63871,70514,78598,86752,96024,106158,118046,130570,144851,159693,177817,196662,218255,241906,264783,293793,324192,357253,394104,432431,477027,523344,570408,620080,676029,730418,787073,843427,899452,956353,1010364,1054674,1098694,1135323,1168145,1193529,1213963,1232995,1248653,1262157,1272027,1283437,1294039,1299331,1308415,1316396,1320825,1328199,1333120,1343129,1345745,1352047,1353858,1362111,1367739,1372608,1373842,1376733,1384641,1387212,1390193,1394261,1395137,1399649,1403010,1405425,1406988,1411029,1412025,1413468,1415209,1418702,1418474,1422332,1422831,1421236,1421446,1421163,1422486,1423274,1426648,1429509,1428225,1431562,1430893,1434381,1433885,1433955,1436075,1439085,1443391,1444912,1445758,1447146,1447914,1446010,1450349,1452021,1451176,ConditionC,known15,m22,absent,N
7335,7668,7563,7588,7701,7436,7704,7802,7818,8151,8179,8156,8503,8273,8301,8556,8240,8538,8922,9187,8572,9256,8428,9082,9691,9173,9973,10108,10383,10601,10206,10554,10383,11048,11554,11418,11631,12163,13186,12894,13620,13839,14570,14964,15624,17015,17677,19241,19560,20936,21684,23364,25065,26672,28126,30844,32967,35510,38134,41095,44602,47829,51852,56154,61675,67502,73339,80015,87143,95144,104093,114048,124460,136299,149573,163052,178302,195231,213398,232914,254207,277587,302752,329427,358944,389603,422395,455616,491817,528371,567321,605784,642738,683897,719110,756023,790796,822345,850477,874001,899369,916413,931288,943973,953354,965440,972290,982267,987994,992754,1000753,1006248,1012441,1014363,1019175,1024335,1026284,1033535,1036897,1037432,1041867,1046630,1048418,1055018,1055977,1057776,1061966,1062067,1065889,1067564,1069258,1072818,1074868,1077128,1077865,1078182,1080590,1081061,1082255,1085179,1084455,1083731,1089545,1091102,1092718,1093040,1096361,1096849,1096883,1099288,1097899,1101066,1102851,1104585,1107044,1106388,1104834,1107839,1107080,1112002,1109983,1112472,1112592,1111570,1113511,1112991,1115804,1114180,1117298,1115677,1115579,1116366,1119361,1116422,1120198,1118096,1118937,1122354,1124508,1121352,ConditionC,known15,m23,present,N
1063,928,1118,474,1202,921,641,952,1411,1343,1191,1659,1915,1520,1377,1841,1337,1743,1404,1676,1867,1375,1056,1554,1960,1644,1730,2066,2179,1850,2086,2250,2488,2441,2554,2812,2594,2576,2630,2573,2851,2593,3439,3227,3269,3445,3461,3985,3776,4540,4215,4918,4818,5385,5764,6428,6558,6742,7630,8284,8894,9740,10327,11642,12557,14467,14938,17260,18480,20767,22044,25579,28068,30742,33931,37563,41955,46252,51899,58207,63909,71230,79420,88726,98642,109879,121497,134965,150093,166806,183969,203687,225195,248655,273350,300810,329874,360441,392781,426097,460432,496386,531085,566121,599643,631355,659442,685500,705269,723446,738299,749685,758355,768229,775151,779365,786414,792806,798938,802357,803991,811425,812435,814894,822159,823651,826666,828027,830259,836643,836161,837928,843665,846353,845791,848882,851048,851669,854574,856964,857732,856525,859873,860923,863716,859727,865373,867957,868351,868112,869793,870125,869076,875228,872965,876565,873436,873564,873541,875888,876540,878074,878387,878502,881706,882824,882679,884543,886040,884695,889065,888755,889473,890873,890114,891903,894071,894945,892647,896183,ConditionC,known15,m24,absent,N
1590,1438,1607,1462,1386,1321,1761,1650,1834,2028,1861,2301,2075,1642,1869,1941,2793,2280,1908,2631,2936,2468,3118,2528,3172,2605,3081,3732,3263,3347,3343,3939,3717,4200,3430,3885,4574,4687,5259,5257,5614,5556,6115,6804,7257,7334,7549,8012,8986,9422,9771,10481,11431,12306,12944,14021,14808,15655,17567,19202,20834,22493,24214,26236,27875,30294,33084,35292,38151,41470,44505,48631,52871,57279,62565,67021,72986,79302,86132,92761,101154,109541,118761,129030,138217,150669,162883,176248,190281,204567,220764,237044,254949,272919,292139,312054,333527,354304,375748,398254,420204,442678,464379,486777,507842,527195,546419,564146,580595,594719,608019,619697,630002,637534,645887,652374,659257,664432,669224,671918,676916,680402,684638,684361,691979,694608,694661,698115,701925,703631,704842,707251,708889,711336,713729,714645,717077,718199,720231,722466,724600,726303,726733,724881,727726,730405,727996,729228,732457,733938,735695,732651,735452,735472,738275,737469,738820,737114,738427,738187,738526,740975,740834,741845,744157,744348,743083,743805,743576,745184,748394,748844,750220,750699,749920,748973,751552,750645,749357,753037,ConditionC,known15,m25,absent,N
-1651,-1431,-1259,-1356,-746,-632,-304,-253,-54,410,214,391,127,20,817,780,752,1213,972,1366,1328,1514,1884,1772,1479,1647,1883,2285,1961,2405,2326,2517,2739,2835,3050,2999,3017,3183,3184,3657,3673,3799,4313,4022,4477,4448,4770,5144,5355,5107,5843,5812,5888,6514,6689,6476,7620,8085,8204,8924,8902,9779,10524,11199,11864,12292,13323,14299,14814,15652,17224,18196,19875,21145,22608,24514,26658,28327,30777,33374,35306,38554,42283,45734,49022,54089,58710,63211,68393,74766,81095,88652,95803,104631,113691,123938,135380,146787,160703,175371,191044,208343,227262,247126,269098,292532,317877,345514,374541,405623,438284,471397,510242,549529,587936,629703,672593,716608,759819,799367,843737,883958,922840,952561,991924,1018187,1040490,1060535,1079839,1092475,1109552,1121596,1133096,1137970,1147030,1154379,1159757,1168640,1171856,1179051,1183569,1189355,1193712,1198236,1201168,1203502,1207505,1214083,1214169,1216278,1218926,1222890,1228345,1224037,1230693,1232995,1235208,1235796,1242523,1242759,1244659,1247827,1246029,1251238,1249178,1253235,1256836,1256228,1256395,1260455,1258371,1262440,1264744,1263462,1267076,1268508,1269320,1272018,1272969,1274156,ConditionC,known15,m26,absent,N
3332,4182,3071,1371,685,737,-2742,-3178,-2739,-3585,-3960,-6261,-6604,-7179,-9207,-10277,-10349,-11867,-13522,-12979,-12103,-13509,-14635,-16283,-16130,-16220,-17492,-18541,-19132,-19433,-19420,-21581,-22744,-20776,-22503,-24743,-23699,-25772,-25569,-26241,-25998,-28148,-27252,-28175,-27388,-29070,-28551,-30652,-30961,-30928,-30510,-31485,-31328,-32327,-33111,-46245,-44439,-44820,-46499,-47455,-47670,-48362,-47805,-49090,-48930,-48294,-48492,-48101,-49592,-49713,-48838,-47871,-48747,-50041,-48574,-48922,-48650,-47566,-48003,-47413,-47104,-47624,-46062,-45350,-43429,-42532,-41407,-40415,-38613,-37329,-34824,-34012,-30748,-28711,-23298,-20716,-16656,-12323,-6521,-581,4295,10617,19192,30081,41249,54077,69121,84184,101018,116221,133387,147382,164833,181226,196614,209654,222941,235584,243820,253100,264603,272512,277580,286199,289361,294059,298103,300799,305478,307663,309790,313991,314822,315974,320899,321742,323817,326520,328960,330138,331291,335924,336089,336416,337239,340993,341002,342015,343697,343718,345227,347306,347405,348204,350336,351843,350184,351788,353694,353613,353282,356376,357446,355158,356226,356147,359422,359521,358643,358939,362233,362887,363790,361305,364070,363437,364055,363631,365406,363879,ConditionC,known15,m27,absent,N
-4449,-3823,-3515,-2847,-2101,-1741,-1299,-914,-291,116,767,1260,1977,2006,2768,2966,3332,3770,4212,4862,4805,5659,5945,6174,6676,7175,7574,7796,8051,8113,8283,9074,9320,9513,9809,9944,10628,10691,11286,11742,12128,12196,12708,12831,12836,13042,13342,13523,13830,14145,14133,14622,14964,15380,15215,15149,16010,15700,15792,15947,15913,16541,16622,16385,16490,16736,16801,17342,17260,17808,17495,17504,17350,17397,17572,17331,17589,17083,17209,16769,16199,16223,15855,15861,15407,15114,14616,14039,13528,12814,12117,11495,10267,9536,8577,7519,6136,5126,3721,2746,1588,1108,375,798,1781,2317,4144,6868,9537,12653,16347,20545,24865,29524,34934,40566,46190,52798,59336,66140,73493,81139,89573,98306,107176,116500,126259,135724,145476,156563,166381,177017,186782,196638,207905,217603,226931,236607,245607,254476,262912,270771,278179,284688,289533,296663,303477,307073,313488,317762,323037,325845,330805,331748,337068,340647,344177,344611,348588,350033,353146,353528,356602,357524,360494,361214,362366,364690,364474,366800,366461,367733,369012,370405,370258,371785,374444,374546,374459,374002,ConditionC,known15,m28,absent,N
2472,2201,2516,2452,2475,2396,2404,3164,2564,2767,2778,3092,2989,2769,2901,3008,2887,2838,3027,3075,3095,3634,3188,3720,3591,3728,3731,3704,3944,4119,4311,4063,3839,3881,4365,4183,4795,4495,4816,4749,4839,5010,5338,5484,5607,6619,6320,6777,7089,8028,8140,8397,9131,9463,9684,10123,11136,11781,12803,13920,14886,15677,17397,18042,19800,21438,23319,24864,27266,29551,32690,35092,38638,42197,46164,50400,54946,60561,66167,72557,80011,87705,96097,105781,115111,127236,138900,153361,167293,183705,201414,219756,240674,263347,286837,312354,339429,368197,399521,432210,464812,498947,533997,569597,604614,637921,671109,703059,733800,760147,783187,804537,823609,840458,855118,864604,874822,882509,893314,898262,902549,910759,913543,921033,924997,929859,931695,934930,936681,943994,945779,947728,951020,951685,954739,960106,960139,963479,962246,969099,968593,970203,974300,972431,977510,977954,982801,983460,983251,984376,986352,988006,988602,990898,994560,991270,993933,994730,993915,997993,999069,995791,999707,1000643,1000141,1002394,1003541,1003821,1005453,1006314,1006086,1006818,1009142,1009958,1010564,1012054,1013909,1011503,1011642,1011705,ConditionC,known15,m29,absent,N
-2713,-4690,-5487,-8702,-8354,-10680,-13027,-16913,-15049,-17036,-18101,-20534,-23813,-22842,-23876,-26275,-28596,-30246,-30533,-30486,-31942,-33216,-35525,-36262,-39788,-36953,-40140,-41945,-41356,-44181,-46750,-45927,-48303,-49493,-47715,-51230,-51859,-51873,-53970,-53940,-54932,-53927,-57721,-56548,-57951,-60331,-57742,-60957,-59994,-62269,-60827,-61798,-63739,-65675,-66472,-67617,-67671,-71304,-70243,-71113,-70785,-71739,-70721,-71757,-74018,-75086,-73265,-75472,-76191,-77415,-79940,-79762,-80594,-81345,-82766,-84454,-84265,-85675,-88281,-88376,-87976,-90148,-91020,-90969,-91349,-90530,-92255,-96747,-97126,-96717,-98936,-101311,-101902,-103444,-105936,-106701,-108913,-112168,-112724,-115995,-116919,-120353,-120261,-124135,-126493,-129350,-130339,-135259,-137453,-138154,-142254,-147636,-149593,-150814,-152844,-157165,-161908,-161786,-163987,-163476,-160353,-156425,-150227,-138419,-124717,-109072,-89052,-70979,-52231,-31030,-9250,12926,37184,58888,83151,107262,132020,156075,182239,206387,230138,256181,276412,298855,322593,342290,363636,379828,398196,413162,425869,443761,453121,467240,474087,485320,493997,502600,509433,519458,522760,530127,534634,538781,544113,544800,551527,552775,554177,559351,561446,562145,567259,568918,570255,572363,573533,574776,576550,578817,ConditionC,known15,m30,absent,N
-1822,-4651,-4988,-8025,-8358,-8154,-8457,-12178,-11024,-10447,-13433,-14373,-13178,-15273,-16553,-15824,-17496,-16854,-19211,-20491,-19504,-20548,-21573,-23647,-24581,-26481,-27568,-27085,-26814,-28361,-27705,-29502,-30499,-31125,-31390,-33415,-31654,-33025,-32828,-33270,-34826,-35106,-35696,-34759,-36117,-36987,-38123,-38315,-40318,-39664,-41178,-41062,-41184,-42090,-42110,-41882,-42310,-42286,-43751,-44237,-45691,-44287,-45562,-45555,-45876,-47075,-46773,-45710,-45130,-45990,-44971,-44214,-45664,-44877,-44457,-43906,-41958,-43061,-41792,-43846,-41199,-40656,-40176,-37704,-35735,-34423,-31792,-29343,-26915,-21058,-20108,-18313,-11993,-5505,-229,6547,15763,23844,34229,46799,60524,76245,90804,115836,141122,166924,199136,226034,255245,284101,312667,339905,365591,387444,410158,425318,439207,452194,460585,470052,474605,481987,487968,492541,499748,502853,504131,509290,510482,514621,515639,518424,519645,518176,520285,520214,525000,525894,530029,531781,531744,534279,535391,536249,535561,535675,536457,535801,536692,540940,540462,545010,544494,547406,547600,549197,548686,549087,551252,554049,552555,550581,553137,552822,552507,554510,557153,557772,559250,562242,559750,564227,564674,563164,563428,564720,566400,565317,565273,567493,ConditionC,known15,m31,present,N
740,704,742,980,1506,1047,1409,1695,1316,1787,2313,1899,2278,1972,2434,2380,2791,2670,2527,3050,2972,3311,3444,3440,3795,3632,3988,4010,3979,4060,3880,4241,4802,4760,4797,4920,5157,4971,5145,5694,5864,6097,6257,6736,6629,7073,7638,7611,7940,8339,8660,8643,9749,10148,10877,10519,11431,11911,12823,13692,14816,15349,16651,17594,19102,20029,21908,23387,25173,27382,29230,31168,34557,37447,40227,43689,47151,51449,56265,61359,66888,72497,79249,86148,93897,102301,111747,121529,133286,145767,159283,173682,189247,206031,224652,244543,265412,287954,313053,338447,366090,395131,425608,456463,488386,520835,554493,586954,618916,651295,682056,709418,736953,760381,781191,797676,814831,830312,836984,847676,857903,866627,870518,876217,884357,887892,892815,897586,900111,907836,909430,912961,916341,919798,922378,928870,929214,929787,932204,933730,938081,939024,940133,942696,947075,946323,948304,950860,955942,955593,953739,953979,957878,958635,959369,960774,963921,963386,966516,964670,966904,968434,968184,971890,972479,972059,973987,975537,974581,977869,977765,978567,978962,978452,979345,982617,980841,980274,980478,979461,ConditionC,known16,m0,present,N
